time,irradiance,temperature,voltage,current,power,source_site,weather_condition,source_file,date,irradiance_rolling_std,operating_scenario
2023-01-02 15:20:00,16.565,-4.3654,116.44,1.6214,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.3316839322202687,low_temperature
2023-01-02 15:21:00,16.811,-4.3823,116.49,1.6214,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.0548905156913402,low_temperature
2023-01-02 15:22:00,16.075,-4.3735,116.77,1.6208,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,0.8864997784762264,low_temperature
2023-01-02 15:23:00,15.53,-4.3784,116.73,1.62,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,0.8179328358154265,low_temperature
2023-01-02 15:24:00,14.794,-4.3817,116.65,1.6222,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,0.817440884771212,low_temperature
2023-01-02 15:25:00,13.405,-4.4225,116.61,1.6214,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.0357694724674706,low_temperature
2023-01-02 15:26:00,11.906,-4.4275,116.4,1.6208,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.4108572605403258,low_temperature
2023-01-02 15:27:00,11.77,-4.418,116.26,1.6205,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.6818220505212056,low_temperature
2023-01-02 15:28:00,11.089,-4.4245,116.18,1.6216,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.9394139321185517,low_temperature
2023-01-02 15:29:00,10.245,-4.4343,116.17,1.6225,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,2.215835916673288,low_temperature
2023-01-02 15:30:00,9.4272,-4.4396,116.3,1.6219,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,2.5123493017872294,low_temperature
2023-01-02 15:31:00,9.1275,-4.4211,116.44,1.6225,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,2.765179232871725,low_temperature
2023-01-02 15:32:00,8.4464,-4.4334,116.46,1.6219,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,3.0002977496369403,low_temperature
2023-01-02 15:33:00,8.173899999999998,-4.4391,116.4,1.6216,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,3.166433853286437,low_temperature
