system_id,system_public_name,site_location,timezone_or_utc_offset,latitude,longitude,elevation_m,dc_capacity_kW,kg_climate,pvcz_composite,pvcz_t_rack,pvcz_t_roof,pvcz_humidity,pvcz_wind,tracking,type,azimuth,tilt,first_timestamp,last_timestamp,years,number_records,dataset_size_mb,available_sensor_channels,qa_status,qa_issue,,,,,
10337,Pvoutput.org LCHome,ZIP: 79936,America/Denver,31.766355,-106.29828,1218.856934,5,Bwk,25,5,8,2,0,fixed,unknown,135,1,11/18/2014 6:45,2/24/2025 10:15,10.2767,807788,18.49,2,pass,,,,,,
10338,Pvoutput.org San Marcos CA 6.0k,ZIP: 92078,America/Los_Angeles,33.122029,-117.15605,290.0811462,6.405,Csa,34,4,6,3,0,fixed,unknown,225,26,12/30/2016 7:20,2/24/2025 9:20,8.1589,864706,19.79,2,pass,,,,,,
10340,Pvoutput.org Mendon Solarflair,ZIP: 01756,America/New_York,42.092006,-71.54474,109.1096115,6.75,Dfb,33,3,6,3,3,fixed,unknown,225,1,11/27/2014 7:30,1/24/2025 16:55,10.1671,1064290,24.36,2,pass,,,,,,
10341,Pvoutput.org BelacicSolarSouth,ZIP: 90302,America/Los_Angeles,33.975263,-118.35558,45.67590714,3.29,Csb,33,3,6,3,1,fixed,unknown,180,24,12/30/2017 7:10,2/24/2025 9:10,7.1589,742838,17,2,pass,,,,,,
10344,Pvoutput.org mcpcmp,ZIP: 95361,America/Los_Angeles,37.779377,-120.796405,71.87200165,7.7,Csa,33,3,6,3,1,fixed,unknown,180,18,6/29/2019 5:45,2/24/2025 8:00,5.663,616224,14.1,2,pass,,,,,,
10345,Pvoutput.org Kualono King,ZIP: 96817,Pacific/Honolulu,21.3307,-157.85913,72.22589111,4.485,Cfb,35,5,8,3,0,fixed,unknown,180,0,12/31/2015 7:15,3/10/2023 13:00,7.1945,660200,15.11,2,pass,,,,,,
10346,Pvoutput.org Bikerscum,ZIP: 94513,America/Los_Angeles,37.932123,-121.70381,24.3245945,6,Csb,34,4,7,3,1,fixed,unknown,180,20,12/14/2014 7:15,2/24/2025 9:15,10.2054,361622,8.28,2,pass,,,,,,
10347,Pvoutput.org Meadow65,ZIP: 06032,America/New_York,41.725195,-72.83032,80.49641418,7.2,Dfa,34,4,6,3,3,fixed,unknown,180,37,12/20/2014 16:00,1/24/2025 16:35,10.1041,744662,17.04,2,pass,,,,,,
10348,Pvoutput.org Wapi Jua Kali?,ZIP: 20712,America/New_York,38.941594,-76.96369,22.63603592,5.985,Cfa,34,4,7,3,3,fixed,unknown,180,1,6/26/2015 16:30,2/25/2025 11:15,9.6767,694262,15.89,2,pass,Less than 10% daytime values,,,,,
10349,Pvoutput.org Casa Mission Viejo,ZIP: 92692,America/Los_Angeles,33.628273,-117.631338,277.8401794,10.464,Csa,34,4,7,3,0,fixed,unknown,180,18.5,3/1/2015 6:45,2/24/2025 9:20,9.9945,1161706,26.59,2,pass,,,,,,
10350,Pvoutput.org olala,ZIP: 92123,America/Los_Angeles,32.785581,-117.154146,69.99781036,7.02,Bsk,34,4,6,3,0,fixed,unknown,180,18,10/12/2014 6:55,1/24/2025 17:15,10.2931,238774,5.47,2,fail,less than 1.0 years data,,,,,
10351,Pvoutput.org PachecoInSantaCruz,ZIP: 95062,America/Los_Angeles,36.9707,-121.99086,14.86623669,5.46,Csb,35,5,8,3,1,fixed,unknown,270,18.5,1/1/2015 7:20,2/24/2025 8:05,10.1561,869026,19.89,2,pass,,,,,,
10352,Pvoutput.org Dan 7.15 kW,ZIP: 92870,America/Los_Angeles,33.900378,-117.857657,105.0033112,7.15,Csa,33,3,6,3,1,fixed,unknown,180,18.43,1/3/2015 6:50,1/24/2025 17:20,10.0657,1023406,23.42,2,pass,,,,,,
10354,Pvoutput.org PhaedruPanels,ZIP: 98155,America/Los_Angeles,47.771539,-122.271029,94.28105927,6.05,Csb,33,3,5,3,1,fixed,unknown,180,26.57,12/30/2017 5:25,1/24/2025 16:55,7.0739,606744,13.89,2,pass,,,,,,
10355,Pvoutput.org Brown Road,ZIP: 04222,America/New_York,43.972505,-70.12291,43.96466446,6.72,Dfb,33,3,6,3,3,fixed,unknown,225,30,12/30/2017 7:50,3/10/2023 17:30,5.1945,536808,12.29,2,pass,,,,,,
10356,Pvoutput.org 14KW PV System,ZIP: 92065,America/Los_Angeles,33.035844,-116.8513,467.0750732,14,Csa,34,4,6,3,0,fixed,unknown,180,26,1/26/2015 16:20,2/24/2025 9:15,10.0876,1022206,23.4,2,pass,,,,,,
10357,Pvoutput.org Santucky Solar,ZIP: 92071,America/Los_Angeles,32.8595,-116.963952,125.4792709,7.2,Csa,34,4,6,3,0,fixed,unknown,180,18,12/31/2015 6:45,2/24/2025 9:00,9.1589,325854,7.46,2,pass,,,,,,
10358,Pvoutput.org McFadden,ZIP: 97203,America/Los_Angeles,45.579597,-122.71137,44.41763306,2.45,Csb,33,3,6,3,1,fixed,unknown,180,43,12/30/2016 8:00,1/24/2025 17:15,8.0739,426574,9.76,2,pass,Less than 10% daytime values,,,,,
10360,Pvoutput.org La Costa Oaks - Sitio Corazon,ZIP: 92009,America/Los_Angeles,33.096906,-117.225168,165.1265106,7.32,Csa,34,4,6,3,0,fixed,unknown,225,18,4/19/2015 6:25,2/24/2025 9:30,9.8602,1012962,23.18,2,pass,,,,,,
10361,Pvoutput.org MariposaHouse,ZIP: 95338,America/Los_Angeles,37.41159,-119.849546,584.0562744,5.88,Csa,25,5,7,2,1,fixed,unknown,225,38,3/1/2015 6:55,2/24/2025 9:30,9.9945,934912,21.4,2,pass,,,,,,
10362,Pvoutput.org Fairway Oaks,ZIP: 95366,America/Los_Angeles,37.742895,-121.12546,20.03388405,12.19,Csa,33,3,6,3,1,fixed,unknown,180,1,3/3/2015 6:30,11/20/2020 17:00,5.7232,679238,15.55,2,pass,,,,,,
10363,Pvoutput.org Hampstead-nh-37,ZIP: 03841,America/New_York,42.880837,-71.18252,91.41226959,9.1,Dfb,33,3,6,3,3,fixed,unknown,180,42,12/31/2015 8:20,1/25/2025 9:15,9.0767,897436,20.54,2,pass,,,,,,
10364,Pvoutput.org 26023 Acero Solar,ZIP: 92691,America/Los_Angeles,33.611272,-117.66681,161.0991974,19.5,Csa,34,4,7,3,0,fixed,unknown,225,15,12/30/2018 6:50,2/24/2025 9:15,6.1589,671310,15.37,2,pass,,,,,,
10365,Pvoutput.org one 4 the sun,ZIP: 92692,America/Los_Angeles,33.615462,-117.64093,213.5056458,8.71,Csa,34,4,7,3,0,fixed,unknown,90,30,3/24/2015 7:00,2/24/2025 9:30,9.9315,1047952,23.99,2,pass,,,,,,
10366,Pvoutput.org D. Wang Solar,ZIP: 95054,America/Los_Angeles,37.39324,-121.96066,6.409792423,5.98,Csb,34,4,7,3,1,fixed,unknown,90,23,3/16/2015 10:00,2/24/2025 9:15,9.9534,888330,20.33,2,pass,,,,,,
10369,Pvoutput.org Osborne Jaret,ZIP: 12866,America/New_York,43.080399,-73.77038,95.4152832,8.4,Dfb,33,3,5,3,3,fixed,unknown,135,40,6/15/2015 6:15,2/25/2025 11:15,9.7068,874872,20.02,2,pass,,,,,,
10370,Pvoutput.org lumahai2,ZIP: 96768,Pacific/Honolulu,20.865115,-156.33158,371.39505,7.15,Cfb,35,5,9,3,0,fixed,unknown,180,30,3/20/2015 6:30,1/24/2025 18:10,9.8575,1029242,23.56,2,pass,,,,,,
10371,Pvoutput.org Bhattacharya Solar,ZIP: 95135,America/Los_Angeles,37.299474,-121.75446,165.5743561,3.9,Csb,25,5,7,2,1,fixed,unknown,225,19,3/21/2015 7:15,2/24/2025 9:30,9.9397,849124,19.43,2,pass,,,,,,
10372,Pvoutput.org Schneider_Andrew_Solar,ZIP: 20901,America/New_York,39.020359,-77.0115,103.0412292,2.8,Cfa,34,4,7,3,3,fixed,unknown,225,1,8/20/2015 17:15,1/25/2025 9:20,9.441,830366,19.01,2,pass,,,,,,
10373,Pvoutput.org Pickleballers roof - Ashland,ZIP: 97520,America/Los_Angeles,42.169751,-122.61772,614.6245117,3.92,Csb,33,3,6,3,1,fixed,unknown,180,23,12/20/2015 8:00,1/24/2025 17:05,9.1041,926272,21.2,2,pass,,,,,,
10374,Pvoutput.org Poway 12kW,ZIP: 92064,America/Los_Angeles,32.973645,-117.03701,162.7724609,12,Bsk,34,4,6,3,0,fixed,unknown,225,27,12/30/2018 7:00,2/24/2025 9:35,6.1589,651676,14.92,2,pass,,,,,,
10375,Pvoutput.org petsche,ZIP: 01730,America/New_York,42.496679,-71.27504,43.24970627,6.21,Dfa,33,3,6,3,3,fixed,unknown,180,1,3/28/2015 7:15,2/25/2025 11:15,9.9232,335246,7.67,2,pass,,,,,,
10376,Pvoutput.org Free Energy!,ZIP: 92129,America/Los_Angeles,32.945021,-117.13526,121.3897934,5.775,Bsk,34,4,6,3,0,fixed,unknown,225,23,6/2/2015 13:40,2/25/2025 8:30,9.7424,996236,22.8,2,pass,,,,,,
10377,Pvoutput.org ThompsonPV,ZIP: 44903,America/New_York,40.697907,-82.464016,426.6678467,6.12,Dfb,33,3,6,3,2,fixed,unknown,180,18.4,12/30/2018 7:55,1/25/2025 9:20,6.0767,627182,14.36,2,pass,,,,,,
10378,Pvoutput.org Arabia Fats,ZIP: 11552,America/New_York,40.6949,-73.65394,17.51904106,7.5,Cfa,33,3,6,3,3,fixed,unknown,180,30,4/14/2015 6:30,2/25/2025 11:15,9.8767,344090,7.88,2,pass,,,,,,
10379,Pvoutput.org Milligan Family,ZIP: 14051,America/New_York,43.026284,-78.69304,180.9289093,6.12,Dfb,33,3,5,3,3,fixed,unknown,225,33,4/28/2015 12:15,2/24/2025 12:30,9.8356,859520,19.67,2,pass,,,,,,
10380,Pvoutput.org Electric Gel,ZIP: 84062,America/Denver,40.38584,-111.73333,1497.346802,9.945,Dfa,24,4,7,2,2,fixed,unknown,180,1,4/17/2015 6:50,1/24/2025 17:30,9.7808,1048254,23.99,2,pass,,,,,,
10381,Pvoutput.org CalHeightsJim,ZIP: 90807,America/Los_Angeles,33.828366,-118.18235,28.86846733,6.16,Csa,33,3,6,3,1,fixed,unknown,180,5,5/17/2015 5:55,1/24/2025 17:15,9.6986,918690,21.03,2,pass,,,,,,
10383,Pvoutput.org Dragons Lair,ZIP: 94040,America/Los_Angeles,37.380207,-122.08787,37.39385223,4.59,Csb,25,5,7,2,1,fixed,unknown,225,10,7/3/2015 6:10,1/24/2025 22:00,9.5698,1021830,23.39,2,pass,,,,,,
10384,Pvoutput.org Kahng Home,ZIP: 93010,America/Los_Angeles,34.231754,-119.05258,44.74777222,10.725,Csb,34,4,7,3,1,fixed,unknown,315,14,4/27/2015 6:15,2/25/2025 8:30,9.841,1083506,24.8,2,pass,"Filtered time series less than 1.0 years data, Less than 10% daytime values",,,,,
10385,Pvoutput.org Simi,ZIP: 93065,America/Los_Angeles,34.265003,-118.77177,244.1563416,6.25,Csb,34,4,7,3,1,fixed,unknown,0,23,4/26/2015 6:00,3/10/2023 17:45,7.8767,759766,17.39,2,pass,,,,,,
10386,Pvoutput.org Gregs solar,ZIP: 72764,America/Chicago,36.182407,-94.1082,406.3269348,25,Cfa,34,4,7,3,3,fixed,unknown,180,4.76,12/31/2015 7:25,1/24/2025 17:30,9.0739,823642,18.85,2,pass,,,,,,
10387,Pvoutput.org Atkinson,ZIP: 03811,America/New_York,42.836245,-71.16246,79.10372162,8.4,Dfb,33,3,6,3,3,fixed,unknown,225,37,10/20/2015 7:25,1/25/2025 10:30,9.2739,952968,21.81,2,pass,,,,,,
10388,Pvoutput.org Existing,ZIP: 01746,America/New_York,42.196065,-71.43797,76.3049469,8.82,Dfa,33,3,6,3,3,fixed,unknown,225,42,5/1/2015 6:00,2/25/2025 11:15,9.8301,423884,9.7,2,pass,,,,,,
10391,Pvoutput.org Berg_Tina_Solar,ZIP: 54021,America/Chicago,44.752662,-92.77958,259.434021,7.02,Dfa,33,3,5,3,3,fixed,unknown,135,18.4,8/18/2015 6:30,2/25/2025 10:30,9.5315,784302,17.95,2,pass,,,,,,
10392,Pvoutput.org Hermes_Barbara_Solar,ZIP: 44134,America/New_York,41.393852,-81.70507,278.2753906,5.98,Dfa,33,3,6,3,2,fixed,unknown,135,18.4,5/19/2015 6:00,3/10/2023 19:15,7.8136,630508,14.43,2,pass,Less than 10% daytime values,,,,,
10393,Pvoutput.org Yarusso_David_Solar,ZIP: 55126,America/Chicago,45.085643,-93.1353,279.3180847,11.7,Dfb,33,3,5,3,3,fixed,unknown,225,22.6,6/21/2015 15:30,2/25/2025 9:45,9.6904,705248,16.14,2,pass,Less than 10% daytime values,,,,,
10394,Pvoutput.org Bilbee_Kevin_Solar,ZIP: 92308,America/Los_Angeles,34.447959,-117.19222,923.5661621,7,Csa,34,4,7,3,1,fixed,unknown,90,22.6,5/27/2015 9:45,2/25/2025 8:30,9.7589,887696,20.32,2,pass,,,,,,
10395,Pvoutput.org Nathanson_Heather_Solar,ZIP: 07076,America/New_York,40.637152,-74.37493,43.60865402,6.76,Cfa,34,4,6,3,3,fixed,unknown,135,27,6/22/2015 7:00,2/25/2025 9:15,9.6876,815534,18.67,2,pass,,,,,,
10396,Pvoutput.org Steiner_Michael_Solar,ZIP: 55443,America/Chicago,45.108581,-93.33988,263.0507202,7.54,Dfb,33,3,5,3,3,fixed,unknown,225,22.6,6/9/2015 11:30,2/25/2025 10:15,9.7232,861914,19.73,2,pass,,,,,,
10397,Pvoutput.org Da_Raidas_Solar,ZIP: 92071,America/Los_Angeles,32.84681,-116.98983,101.5931168,4.32,Csa,34,4,6,3,0,fixed,unknown,180,1,11/12/2015 6:15,3/10/2023 17:40,7.3287,781980,17.9,2,pass,,,,,,
10398,Pvoutput.org Green_Teri_Solar,ZIP: 78738,America/Chicago,30.340111,-97.98869,265.4246216,11.7,Cfa,45,5,8,4,2,fixed,unknown,225,30.3,6/23/2015 18:45,2/24/2025 10:30,9.6821,833644,19.08,2,pass,,,,,,
10399,Pvoutput.org Kruschke_Howard_Solar,ZIP: 54023,America/Chicago,44.970887,-92.5478,302.6513977,5.2,Dfa,33,3,5,3,3,fixed,unknown,180,18.4,7/13/2015 18:45,2/25/2025 10:30,9.6301,813780,18.63,2,pass,,,,,,
10400,Pvoutput.org Villarreal_Rodrigo_Solar,ZIP: 20814,America/New_York,38.999759,-77.10185,92.503685,9.1,Cfa,34,4,7,3,3,fixed,unknown,225,9.5,9/14/2015 18:00,2/25/2025 11:30,9.4575,828408,18.96,2,pass,,,,,,
10402,Pvoutput.org THE SIZZLING PAGOOT,ZIP: 93705,America/Los_Angeles,36.786948,-119.82747,93.90657043,2.55,Bsk,34,4,7,3,1,fixed,unknown,180,19.5,5/22/2015 6:40,3/10/2023 17:10,7.8054,447836,10.25,2,pass,,,,,,
10403,Pvoutput.org West Colfax chicken ranch,ZIP: 80204,America/Denver,39.734686,-105.01966,1586.2948,5.1,Dfb,23,3,6,2,3,fixed,unknown,180,1,5/15/2015 5:50,1/24/2025 17:00,9.7041,816422,18.69,2,pass,,,,,,
10404,Pvoutput.org Carlsbad10k,ZIP: 92008,America/Los_Angeles,33.158137,-117.32646,60.39154816,10.065,Csa,34,4,7,3,0,fixed,unknown,180,1,5/20/2015 10:25,11/21/2020 11:40,5.5123,486698,11.14,2,pass,,,,,,
10405,Pvoutput.org Greenberg_Stuart_solar,ZIP: 44118,America/New_York,41.499202,-81.55434,301.6975403,5.2,Dfa,33,3,6,3,2,fixed,unknown,90,40,6/18/2015 12:15,2/25/2025 11:30,9.6986,869116,19.89,2,pass,,,,,,
10406,Pvoutput.org Daus,ZIP: 02367,America/New_York,41.968987,-70.80452,13.95100021,8.19,Cfa,33,3,5,3,3,fixed,unknown,225,18.5,12/30/2018 7:45,2/25/2025 11:30,6.1616,240266,5.5,2,pass,,,,,,
10407,Pvoutput.org Spicepeople,ZIP: 89138,America/Los_Angeles,36.168817,-115.363567,1033.310913,8.37,Bwk,25,5,8,2,2,fixed,unknown,180,23,12/30/2017 6:40,3/10/2023 17:35,5.1945,519682,11.89,2,pass,,,,,,
10409,Pvoutput.org We Kilowatt,ZIP: 21784,America/New_York,39.39667,-76.965,197.6805725,7.65,Cfa,34,4,6,3,3,fixed,unknown,180,1,6/8/2015 5:50,11/21/2020 15:40,5.4602,696640,15.94,2,pass,,,,,,
10410,Pvoutput.org Bart and Maries Solar,ZIP: 16345,America/New_York,41.948896,-79.189557,544.0393677,8.55,Dfb,33,3,6,3,2,fixed,unknown,180,35,6/30/2015 5:50,11/21/2020 15:25,5.4,417774,9.56,2,pass,,,,,,
10411,Pvoutput.org LN Home,ZIP: 92677,America/Los_Angeles,33.562698,-117.69941,110.2840042,7.8,Csa,34,4,7,3,0,fixed,unknown,225,19,1/6/2016 6:15,2/17/2025 17:50,9.1232,968940,22.18,2,pass,,,,,,
10412,Pvoutput.org Wild-o-Agape,ZIP: 92595,America/Los_Angeles,33.594521,-117.254781,393.4776306,5.232,Csa,34,4,7,3,0,fixed,unknown,180,17,6/11/2015 6:00,2/25/2025 8:40,9.7178,759116,17.37,2,pass,,,,,,
10413,Pvoutput.org aas93031,ZIP: 08872,America/New_York,40.461605,-74.3474,29.7141037,9,Cfa,34,4,6,3,3,fixed,unknown,180,35,1/9/2019 7:15,1/25/2025 11:30,6.0493,164122,3.76,2,pass,,,,,,
10414,Pvoutput.org Marshall-Lakehouse,ZIP: 93426,America/Los_Angeles,35.834919,-120.98093,326.0670166,7.65,Csb,24,4,7,2,1,fixed,unknown,45,20,7/25/2016 6:05,1/25/2025 7:45,8.5095,870442,19.92,2,pass,,,,,,
10415,Pvoutput.org Bob Mission Viejo,ZIP: 92692,America/Los_Angeles,33.601629,-117.639943,208.2307587,5.985,Csa,34,4,7,3,0,fixed,unknown,180,22,12/30/2018 6:55,2/25/2025 8:45,6.1616,674020,15.43,2,pass,,,,,,
10416,Pvoutput.org ejs array,ZIP: 92129,America/Los_Angeles,32.949203,-117.110144,162.4620819,6.84,Bsk,34,4,6,3,0,fixed,unknown,135,34,12/30/2018 6:45,1/25/2025 8:25,6.0767,651036,14.9,2,pass,,,,,,
10417,Pvoutput.org Pine Hill 8829,ZIP: 01772,America/New_York,42.322524,-71.485813,89.1847229,8.829,Dfa,33,3,6,3,3,fixed,unknown,225,25,6/6/2015 5:30,2/25/2025 11:40,9.7315,510158,11.68,2,pass,Filtered time series less than 1.0 years data,,,,,
10418,Pvoutput.org EV + PV,ZIP: 92078,America/Los_Angeles,33.102384,-117.185253,294.6968384,2.1,Csa,34,4,6,3,0,fixed,unknown,180,22,6/7/2015 5:45,1/25/2025 7:45,9.6438,1020420,23.36,2,pass,,,,,,
10419,Pvoutput.org HomeBoy,ZIP: 03087,America/New_York,42.805194,-71.29878,66.7144928,7.83,Dfb,33,3,6,3,3,fixed,unknown,135,40,8/1/2015 5:40,3/10/2023 17:30,7.6109,758904,17.37,2,pass,,,,,,
10420,Pvoutput.org derekj-eagle,ZIP: 95118,America/Los_Angeles,37.257643,-121.89072,57.04691315,4.675,Csb,25,5,7,2,1,fixed,unknown,180,22,12/30/2018 7:15,2/25/2025 8:35,6.1616,670842,15.35,2,pass,,,,,,
10421,Pvoutput.org Mountbatten,ZIP: 94518,America/Los_Angeles,37.954122,-122.02506,18.79156876,5.49,Csb,34,4,7,3,1,fixed,unknown,180,10,6/19/2015 8:05,11/21/2020 15:10,5.4301,539142,12.34,2,pass,,,,,,
10422,Pvoutput.org Allred Residential,ZIP: 20723,America/New_York,39.134062,-76.8579,83.85818481,3.57,Cfa,34,4,7,3,3,fixed,unknown,180,21,6/19/2015 5:45,11/21/2020 16:30,5.4301,521076,11.93,2,pass,,,,,,
10423,Pvoutput.org Backyard Power LLC,ZIP: 04330,America/New_York,44.472474,-69.715988,63.14633179,6.36,Dfb,33,3,5,3,2,fixed,unknown,180,1,6/25/2015 6:15,3/13/2023 13:40,7.7205,365130,8.36,2,fail,less than 1.0 years data,,,,,
10424,Pvoutput.org Piwakawaka,ZIP: 92101,America/Los_Angeles,32.719601,-117.16246,22.42172241,5.85,Bsk,34,4,6,3,0,fixed,unknown,180,0,7/10/2015 6:20,11/21/2020 16:15,5.3726,559944,12.82,2,pass,,,,,,
10427,Pvoutput.org TallTree,ZIP: 01915,America/New_York,42.562196,-70.849092,14.66218185,14.96,Dfb,33,3,6,3,3,fixed,unknown,180,1,12/30/2018 4:00,3/13/2023 13:10,4.2027,460148,10.53,2,pass,,,,,,
10428,Pvoutput.org SolarEdge24,ZIP: 91941,America/Los_Angeles,32.762956,-116.990114,221.3686066,7.32,Csa,34,4,6,3,0,fixed,unknown,180,23,12/30/2018 7:00,2/25/2025 9:00,6.1616,219964,5.03,2,pass,,,,,,
10429,Pvoutput.org BANHAM_HOUSE,ZIP: 27540,America/New_York,35.643545,-78.83486,136.568985,4.68,Cfa,34,4,7,3,3,fixed,unknown,225,1,12/30/2018 7:45,2/25/2025 11:45,6.1616,210160,4.81,2,pass,,,,,,
10430,Pvoutput.org Yorba Linda 5880,ZIP: 92886,America/Los_Angeles,33.888062,-117.80407,123.5699005,5.88,Csa,34,4,7,3,0,fixed,unknown,180,17,7/18/2015 6:25,2/25/2025 9:05,9.6164,828012,18.95,2,pass,,,,,,
10431,Pvoutput.org dlescondido,ZIP: 92026,America/Los_Angeles,33.181543,-117.11136,284.0408936,3.64,Csa,34,4,7,3,0,fixed,unknown,180,1,7/15/2015 16:00,2/25/2025 8:45,9.6246,345432,7.91,2,pass,,,,,,
10432,Pvoutput.org 4702 Zanes,ZIP: 75052,America/Chicago,32.675604,-97.02346,157.2574921,8.207,Cfa,35,5,7,3,2,fixed,unknown,225,25,12/30/2018 7:35,2/25/2025 10:45,6.1616,667608,15.28,2,pass,,,,,,
10433,Pvoutput.org Heitman House,ZIP: 95623,America/Los_Angeles,38.622168,-120.849562,557.5874023,5.04,Csa,34,4,7,3,1,fixed,unknown,180,22.62,12/30/2017 7:30,2/25/2025 9:00,7.1616,743138,17.01,2,pass,,,,,,
10434,Pvoutput.org GuavaBrain,ZIP: 92009,America/Los_Angeles,33.071419,-117.248968,57.95639038,5.185,Csa,34,4,6,3,0,fixed,unknown,180,22,9/10/2015 6:35,2/25/2025 8:50,9.4684,1053580,24.11,2,pass,,,,,,
10435,Pvoutput.org GWSolar,ZIP: 94536,America/Los_Angeles,37.562218,-121.99433,18.64838982,6.16,Csb,34,4,7,3,1,fixed,unknown,270,18.5,12/31/2015 7:25,2/25/2025 8:20,9.1616,975276,22.32,2,pass,,,,,,
10436,Pvoutput.org mWr,ZIP: 92620,America/Los_Angeles,33.714889,-117.7633,62.85818863,6.72,Csa,34,4,7,3,0,fixed,unknown,135,1,12/30/2017 6:50,1/25/2025 9:15,7.0767,712628,16.31,2,pass,,,,,,
10437,Pvoutput.org Paris401,ZIP: 11771,America/New_York,40.868882,-73.52292,24.07527161,5.559,Cfa,33,3,6,3,3,fixed,unknown,0,30,8/2/2015 6:10,2/25/2025 12:00,9.5753,331172,7.58,2,fail,less than 1.0 years data,,,,,
10439,Pvoutput.org Janice COME 2015,ZIP: 94303,America/Los_Angeles,37.43,-122.11,2.335531473,8.25,Csb,34,4,7,3,1,fixed,unknown,225,20,8/7/2015 6:45,2/25/2025 8:50,9.5616,968608,22.17,2,pass,,,,,,
10440,Pvoutput.org Center Street,ZIP: 94546,America/Los_Angeles,37.70719,-122.06153,102.2080688,2.805,Csb,33,3,6,3,1,fixed,unknown,180,1,8/20/2015 6:40,1/25/2025 9:10,9.441,976146,22.34,2,pass,,,,,,
10442,Pvoutput.org cracovian,ZIP: 30062,America/New_York,33.99605,-84.47464,326.074707,8.25,Cfa,35,5,7,3,3,fixed,unknown,180,27,12/30/2018 7:55,1/25/2025 10:35,6.0767,611918,14.01,2,pass,,,,,,
10443,Pvoutput.org Kinsman Estates,ZIP: 01983,America/New_York,42.644953,-70.963074,20.3956089,5.4,Dfb,33,3,6,3,3,fixed,unknown,135,32,8/19/2015 10:15,2/25/2025 12:10,9.5287,1209222,27.68,2,pass,,,,,,
10444,Pvoutput.org Popma-Solar,ZIP: 19551,America/New_York,40.357034,-76.13741,126.5065384,12.22,Cfa,34,4,6,3,3,fixed,unknown,180,40,8/25/2015 6:45,2/9/2025 19:15,9.4684,888182,20.33,2,pass,,,,,,
10448,Pvoutput.org McNeill Solar,ZIP: 23322,America/New_York,36.687543,-76.22905,6.747202396,7.28,Cfa,34,4,7,3,4,fixed,unknown,225,20.13,8/30/2015 14:00,2/9/2025 19:45,9.4547,851134,19.48,2,pass,,,,,,
10449,Pvoutput.org LG SE,ZIP: 92040,America/Los_Angeles,32.873849,-116.90477,129.0788422,6.3,Csa,34,4,6,3,0,fixed,unknown,180,23,2/6/2016 7:15,2/9/2025 19:15,9.0164,790220,18.09,2,pass,,,,,,
10450,Pvoutput.org David Lyman Solar,ZIP: 91011,America/Los_Angeles,34.211171,-118.19776,439.745575,8.84,Csb,34,4,7,3,1,fixed,unknown,315,14,8/28/2015 19:15,2/9/2025 19:15,9.4602,871540,19.95,2,pass,,,,,,
10451,Pvoutput.org ThaShef,ZIP: 07675,America/New_York,40.99904,-74.03291,15.31367016,8.71,Cfa,34,4,6,3,3,fixed,unknown,135,1,12/17/2015 7:45,2/9/2025 19:00,9.1561,888498,20.34,2,pass,,,,,,
10452,Pvoutput.org Rowdys Treehouse,ZIP: 75082,America/Chicago,32.976054,-96.696818,191.2928009,11.55,Cfa,35,5,7,3,2,fixed,unknown,180,4,12/30/2018 8:00,2/10/2025 10:50,6.1205,466144,10.67,2,pass,,,,,,
10453,Pvoutput.org enlighten,ZIP: 45249,America/New_York,39.278295,-84.33049,246.7323456,7.56,Cfa,34,4,7,3,2,fixed,unknown,180,30,9/27/2016 7:40,2/10/2025 12:00,8.378,752856,17.23,2,pass,,,,,,
10455,Pvoutput.org Worrell Hudson Solar,ZIP: 54016,America/Chicago,44.978518,-92.71996,273.9987793,7.8,Dfa,33,3,5,3,3,fixed,unknown,90,34,9/8/2015 12:30,3/20/2023 17:15,7.5342,614348,14.06,2,pass,,,,,,
10456,Pvoutput.org Rodis Murrieta Solar,ZIP: 92562,America/Los_Angeles,33.568617,-117.25264,375.4751892,6.5,Csa,34,4,7,3,0,fixed,unknown,225,22.6,9/9/2015 18:00,2/9/2025 17:30,9.4273,880866,20.16,2,pass,,,,,,
10457,Pvoutput.org Camerons Home,ZIP: 21001,America/New_York,39.508177,-76.18066,24.60296631,4.76,Cfa,34,4,7,3,3,fixed,unknown,135,1,9/13/2015 6:55,2/10/2025 10:35,9.4191,951092,21.77,2,pass,,,,,,
10458,Pvoutput.org Genes Solar,ZIP: 07063,America/New_York,40.604252,-74.44612,24.44393158,5.4,Cfa,34,4,6,3,3,fixed,unknown,90,25,9/15/2015 7:25,2/10/2025 10:45,9.4136,984298,22.53,2,pass,,,,,,
10460,Pvoutput.org DeNeve Home,ZIP: 14468,America/New_York,43.289787,-77.79548,87.41612244,7.015,Dfb,33,3,5,3,3,fixed,unknown,180,1,9/22/2015 14:30,2/9/2025 16:30,9.3917,871962,19.96,2,pass,,,,,,
10461,Pvoutput.org Broderick Pl,ZIP: 27519,America/New_York,35.779715,-78.904864,91.44396973,5.88,Cfa,34,4,7,3,3,fixed,unknown,180,26,10/4/2015 7:20,2/10/2025 11:35,9.3616,941522,21.55,2,pass,,,,,,
10462,Pvoutput.org Schoen Solar,ZIP: 49270,America/Detroit,41.886364,-83.69556,208.3437195,3.12,Dfa,33,3,6,3,3,fixed,unknown,180,40,9/23/2015 12:30,2/9/2025 20:00,9.389,795056,18.2,2,pass,,,,,,
