measured_on,das_battery_voltage__351,das_temp__350,dc_pos_current__348,dc_pos_voltage__347,dc_power__346,module_temp_1__349,poa_irradiance__345,system_id
2020-01-01 19:45:00,12.15857,6.851631,0.0003139999999999,-0.3920862,-0.0001231151,-5.000976,-0.0042475849999999,2
2020-01-01 19:50:00,12.15869,6.688362,0.0003139999999999,-0.4258281999999999,-0.0001337101,-4.760402,0.0,2
2020-01-01 19:55:00,12.15931,6.535072,0.0003139999999999,-0.4082393,-0.0001281872,-4.345082,0.0,2
2020-01-01 20:00:00,12.15929,6.423956,0.0003139999999999,-0.3985475,-0.0001251439,-4.006747,0.0,2
2020-01-01 20:05:00,12.1591,6.356252,0.0003139999999999,-0.4129057999999999,-0.0001296524,-4.039154,0.0,2
2020-01-01 20:10:00,12.15955,6.310204,0.0003139999999999,-0.4294178,-0.0001348372,-4.057293,-0.02973512,2
2020-01-01 20:15:00,12.15953,6.271079,0.0003139999999999,-0.4129057999999999,-0.0001296524,-4.039216,-0.0254872899999999,2
2020-01-01 20:20:00,12.15953,6.229471,0.0003139999999999,-0.4208027999999999,-0.0001321321,-4.148629,-0.0042478919999999,2
2020-01-01 20:25:00,12.1595,6.181913,0.0003139999999999,-0.4197259999999999,-0.0001317939,-4.235823,0.0,2
2020-01-01 20:30:00,12.15953,6.124152,0.0003139999999999,-0.4136236999999999,-0.0001298778,-4.322104,0.0,2
2020-01-01 20:35:00,12.15973,6.061645,0.0003139999999999,-0.4129057999999999,-0.0001296524,-4.371608,0.0,2
2020-01-01 20:40:00,12.15974,5.996054,0.0003139999999999,-0.4265460999999999,-0.0001339354999999,-4.494853,0.0,2
2020-01-01 20:45:00,12.15984,5.919388,0.0003139999999999,-0.3956758,-0.0001242422,-4.707865,-0.0084958069999999,2
2020-01-01 20:50:00,12.15985,5.839298,0.0003139999999999,-0.4222387,-0.0001325828999999,-4.725464,0.0,2
2020-01-01 20:55:00,12.15985,5.766098,0.0003139999999999,-0.4301357,-0.0001350625999999,-4.47155,0.0,2
2020-01-01 21:00:00,12.16012,5.700805,0.0003139999999999,-0.4118289,-0.0001293143,-4.346742,0.0,2
2020-01-01 21:05:00,12.15994,5.653211,0.0003139999999999,-0.4466476999999999,-0.0001402474,-4.401954,0.0,2
2020-01-01 21:10:00,12.16012,5.601097,0.0003139999999999,-0.4423403,-0.0001388948,-4.451979,0.0,2
2020-01-01 21:15:00,12.16012,5.54424,0.0003139999999999,-0.4351611,-0.0001366406,-4.367253,0.0,2
2020-01-01 21:20:00,12.16095,5.477027,0.0003139999999999,-0.4581344,-0.0001438542,-4.420002,0.0,2
2020-01-01 21:25:00,12.16067,5.393962,0.0003139999999999,-0.4365969,-0.0001370913999999,-4.463606,0.0,2
2020-01-01 21:30:00,12.16095,5.32099,0.0003139999999999,-0.4254692999999999,-0.0001335974,-3.356816,0.0,2
2020-01-01 21:35:00,12.16085,5.319483,0.0003139999999999,-0.4161364,-0.0001306667999999,-2.38384,0.0,2
2020-01-01 21:40:00,12.16028,5.380632,0.0003139999999999,-0.444135,-0.0001394583999999,-1.944844,-0.004247916,2
2020-01-01 21:45:00,12.16009,5.440391,0.0003139999999999,-0.4419813,-0.0001387821,-1.716513,0.0042479149999999,2
2020-01-01 21:50:00,12.15976,5.510201,0.0003139999999999,-0.4315715,-0.0001355135,-1.588274,-0.0127438,2
2020-01-01 21:55:00,12.15963,5.578392,0.0003139999999999,-0.4294178,-0.0001348372,-1.154242,-0.00424795,2
2020-01-01 22:00:00,12.15961,5.665336,0.0003139999999999,-0.4308536,-0.000135288,-0.8361872999999999,-0.03823159,2
2020-01-01 22:05:00,12.15951,5.780632,0.0003139999999999,-0.4416223,-0.0001386694,-1.11478,-0.0594712999999999,2
2020-01-01 22:10:00,12.1595,5.891111,0.0003139999999999,-0.4233155,-0.0001329210999999,-0.7397981,-0.05522317,2
2020-01-01 22:15:00,12.1595,5.983703,0.0003139999999999,-0.4276229999999999,-0.0001342736,-0.9188743,-0.0892065799999999,2
2020-01-01 22:20:00,12.15949,6.056523,0.0003139999999999,-0.4394685999999999,-0.0001379931,-1.451271,-0.0934539199999999,2
2020-01-01 22:25:00,12.15949,6.104497,0.0003139999999999,-0.4383917,-0.000137655,-1.559143,-0.1019497,2
2020-01-01 22:30:00,12.15949,6.14343,0.0003139999999999,-0.4304947,-0.0001351753,-1.53758,-0.0552224399999999,2
2020-01-01 22:35:00,12.15949,6.173174,0.0003139999999999,-0.4405454999999999,-0.0001383312999999,-2.146317,-0.01699142,2
2020-01-01 22:40:00,12.15949,6.179953,0.0003139999999999,-0.4186491,-0.0001314558,-2.755857,-0.01699132,2
2020-01-01 22:45:00,12.15949,6.156608,0.0003139999999999,-0.402496,-0.0001263837999999,-2.807065,-0.0169913899999999,2
2020-01-01 22:50:00,12.15949,6.108263,0.0003139999999999,-0.4200848999999999,-0.0001319066999999,-2.432626,0.004247827,2
2020-01-01 22:55:00,12.15949,6.090717,0.0003139999999999,-0.4129057999999999,-0.0001296524,-2.077519,-0.04247854,2
2020-01-01 23:00:00,12.15949,6.090717,0.0003139999999999,-0.4154185,-0.0001304413999999,-1.67826,-0.0509743699999999,2
2020-01-01 23:05:00,12.15949,6.117035,0.0003139999999999,-0.4236745,-0.0001330337999999,-0.9471312,-0.08495735,2
2020-01-01 23:10:00,12.15949,6.163122,0.0003139999999999,-0.4035729,-0.0001267219,-0.890967,-0.02973535,2
2020-01-01 23:15:00,12.15949,6.215916,0.0003139999999999,-0.411111,-0.0001290888,-0.7452716,-0.0977023699999999,2
2020-01-01 23:20:00,12.15949,6.261287,0.0003139999999999,-0.4193669999999999,-0.0001316811999999,-1.357489,-0.1019504,2
2020-01-01 23:25:00,12.15949,6.28313,0.0003139999999999,-0.4132646999999999,-0.0001297651,-1.82413,-0.05097517,2
2020-01-01 23:30:00,12.15949,6.271831,0.0003139999999999,-0.4301357,-0.0001350625999999,-1.347186,-0.1061981,2
2020-01-01 23:35:00,12.15949,6.292695,0.0003139999999999,-0.3820354999999999,-0.0001199591,-0.9086092,-0.1359329,2
2020-01-01 23:40:00,12.15949,6.307982,0.0003139999999999,-0.3935220999999999,-0.0001235659,-0.7487652,-0.1316832,2
2020-01-01 23:45:00,12.15949,6.329443,0.0003139999999999,-0.4200848999999999,-0.0001319066999999,-0.4895114999999999,-0.1444271,2
2020-01-01 23:50:00,12.15949,6.346123,0.0003139999999999,-0.4337252999999999,-0.0001361896999999,-0.3401211,-0.1741629,2
2020-01-01 23:55:00,12.15958,6.350528,0.0003139999999999,-0.3892146,-0.0001222134,-0.2853247999999999,-0.1019491,2
